TIME,CH2,CH2 Peak Detect
-1.92E-04,-4.47E-11,-0.004
-1.91E-04,-4.47E-11,0.006
-1.90E-04,-4.47E-11,-0.004
-1.90E-04,0.002,0.008
-1.89E-04,-0.002,-0.002
-1.88E-04,0.004,0.006
-1.87E-04,-4.47E-11,-0.004
-1.87E-04,-4.47E-11,0.006
-1.86E-04,-4.47E-11,-0.004
-1.85E-04,0.002,0.006
-1.84E-04,0.002,-0.002
-1.84E-04,-4.47E-11,0.008
-1.83E-04,0.004,-0.004
-1.82E-04,0.004,0.006
-1.81E-04,0.004,-0.002
-1.80E-04,0.002,0.006
-1.80E-04,-4.47E-11,-0.004
-1.79E-04,-4.47E-11,0.006
-1.78E-04,-4.47E-11,-0.002
-1.77E-04,0.002,0.006
-1.77E-04,-4.47E-11,-0.002
-1.76E-04,-4.47E-11,0.006
-1.75E-04,0.004,-0.002
-1.74E-04,-4.47E-11,0.006
-1.74E-04,0.002,-0.002
-1.73E-04,0.004,0.006
-1.72E-04,-0.002,-0.002
-1.71E-04,0.002,0.006
-1.70E-04,0.002,-0.004
-1.70E-04,-4.47E-11,0.008
-1.69E-04,-4.47E-11,-0.002
-1.68E-04,0.004,0.006
-1.67E-04,-4.47E-11,-0.002
-1.67E-04,0.002,0.006
-1.66E-04,0.002,-0.004
-1.65E-04,0.002,0.006
-1.64E-04,-0.002,-0.002
-1.64E-04,0.002,0.006
-1.63E-04,-4.47E-11,-0.002
-1.62E-04,-4.47E-11,0.006
-1.61E-04,0.002,-0.004
-1.61E-04,0.002,0.008
-1.60E-04,0.004,-0.004
-1.59E-04,0.002,0.006
-1.58E-04,0.004,-0.004
-1.57E-04,0.002,0.008
-1.57E-04,0.002,-0.004
-1.56E-04,-4.47E-11,0.006
-1.55E-04,-0.002,-0.004
-1.54E-04,0.002,0.006
-1.54E-04,-4.47E-11,-0.002
-1.53E-04,-4.47E-11,0.006
-1.52E-04,-4.47E-11,-0.002
-1.51E-04,0.002,0.008
-1.51E-04,0.002,-0.004
-1.50E-04,0.002,0.006
-1.49E-04,-4.47E-11,-0.004
-1.48E-04,0.004,0.006
-1.47E-04,0.004,-0.004
-1.47E-04,0.002,0.008
-1.46E-04,-4.47E-11,-0.004
-1.45E-04,-4.47E-11,0.006
-1.44E-04,-0.002,-0.004
-1.44E-04,-4.47E-11,0.006
-1.43E-04,-4.47E-11,-0.004
-1.42E-04,-4.47E-11,0.008
-1.41E-04,-0.002,-0.002
-1.41E-04,-4.47E-11,0.006
-1.40E-04,0.002,-0.002
-1.39E-04,0.002,0.006
-1.38E-04,-0.002,-0.002
-1.37E-04,0.002,0.006
-1.37E-04,-0.002,-0.002
-1.36E-04,-4.47E-11,0.006
-1.35E-04,-4.47E-11,-0.002
-1.34E-04,-4.47E-11,0.006
-1.34E-04,0.002,-0.004
-1.33E-04,0.004,0.006
-1.32E-04,0.002,-0.002
-1.31E-04,0.004,0.006
-1.31E-04,0.002,-0.002
-1.30E-04,0.002,0.006
-1.29E-04,0.002,-0.002
-1.28E-04,-4.47E-11,0.006
-1.27E-04,-4.47E-11,-0.002
-1.27E-04,-4.47E-11,0.008
-1.26E-04,-0.002,-0.004
-1.25E-04,0.002,0.008
-1.24E-04,0.002,-0.004
-1.24E-04,0.002,0.006
-1.23E-04,0.002,-0.002
-1.22E-04,0.004,0.006
-1.21E-04,-0.002,-0.004
-1.21E-04,-4.47E-11,0.006
-1.20E-04,-0.002,-0.004
-1.19E-04,-4.47E-11,0.006
-1.18E-04,-4.47E-11,-0.004
-1.18E-04,0.002,0.006
-1.17E-04,0.004,-0.002
-1.16E-04,0.002,0.006
-1.15E-04,-4.47E-11,-0.002
-1.14E-04,0.002,0.008
-1.14E-04,0.002,-0.004
-1.13E-04,0.002,0.006
-1.12E-04,-0.004,-0.004
-1.11E-04,0.002,0.006
-1.11E-04,-4.47E-11,-0.004
-1.10E-04,-4.47E-11,0.008
-1.09E-04,-4.47E-11,-0.004
-1.08E-04,0.004,0.006
-1.08E-04,-4.47E-11,-0.002
-1.07E-04,-4.47E-11,0.006
-1.06E-04,0.002,-0.002
-1.05E-04,0.002,0.006
-1.04E-04,0.002,-0.004
-1.04E-04,0.002,0.006
-1.03E-04,0.004,-0.002
-1.02E-04,0.004,0.006
-1.01E-04,-4.47E-11,-0.002
-1.01E-04,-4.47E-11,0.006
-9.98E-05,0.002,-0.004
-9.91E-05,-4.47E-11,0.006
-9.83E-05,-4.47E-11,-0.004
-9.75E-05,-4.47E-11,0.006
-9.68E-05,0.004,-0.002
-9.60E-05,0.004,0.006
-9.52E-05,-4.47E-11,-0.002
-9.45E-05,0.002,0.008
-9.37E-05,0.002,-0.002
-9.29E-05,-4.47E-11,0.006
-9.22E-05,0.002,-0.004
-9.14E-05,0.002,0.006
-9.06E-05,-4.47E-11,-0.002
-8.98E-05,-4.47E-11,0.006
-8.91E-05,0.002,-0.004
-8.83E-05,-4.47E-11,0.006
-8.75E-05,0.004,-0.004
-8.68E-05,-4.47E-11,0.008
-8.60E-05,-0.002,-0.004
-8.52E-05,-4.47E-11,0.006
-8.45E-05,-0.002,-0.002
-8.37E-05,0.002,0.006
-8.29E-05,0.002,-0.004
-8.22E-05,0.004,0.006
-8.14E-05,-4.47E-11,-0.004
-8.06E-05,0.002,0.006
-7.99E-05,0.002,-0.002
-7.91E-05,0.002,0.006
-7.83E-05,0.004,-0.004
-7.76E-05,0.002,0.008
-7.68E-05,0.002,-0.002
-7.60E-05,0.002,0.006
-7.53E-05,-4.47E-11,-0.002
-7.45E-05,-4.47E-11,0.006
-7.37E-05,-4.47E-11,-0.002
-7.30E-05,-4.47E-11,0.006
-7.22E-05,-0.002,-0.002
-7.14E-05,-0.002,0.006
-7.06E-05,0.002,-0.002
-6.99E-05,0.002,0.006
-6.91E-05,0.002,-0.004
-6.83E-05,0.002,0.006
-6.76E-05,0.002,-0.004
-6.68E-05,-4.47E-11,0.006
-6.60E-05,0.002,-0.004
-6.53E-05,0.002,0.006
-6.45E-05,-4.47E-11,-0.004
-6.37E-05,-4.47E-11,0.006
-6.30E-05,-4.47E-11,-0.002
-6.22E-05,0.002,0.006
-6.14E-05,0.002,-0.002
-6.07E-05,-4.47E-11,0.006
-5.99E-05,-4.47E-11,-0.004
-5.91E-05,0.002,0.006
-5.84E-05,-4.47E-11,-0.002
-5.76E-05,-4.47E-11,0.006
-5.68E-05,0.004,-0.002
-5.61E-05,0.002,0.008
-5.53E-05,0.002,-0.002
-5.45E-05,0.004,0.006
-5.38E-05,0.002,-0.002
-5.30E-05,0.004,0.006
-5.22E-05,-4.47E-11,-0.004
-5.14E-05,0.002,0.008
-5.07E-05,0.002,-0.002
-4.99E-05,-4.47E-11,0.006
-4.91E-05,-4.47E-11,-0.004
-4.84E-05,-4.47E-11,0.006
-4.76E-05,0.002,-0.002
-4.68E-05,0.002,0.006
-4.61E-05,0.002,-0.002
-4.53E-05,0.004,0.006
-4.45E-05,0.002,-0.004
-4.38E-05,0.002,0.006
-4.30E-05,-4.47E-11,-0.002
-4.22E-05,-4.47E-11,0.008
-4.15E-05,0.004,-0.002
-4.07E-05,-4.47E-11,0.006
-3.99E-05,-4.47E-11,-0.002
-3.92E-05,-4.47E-11,0.006
-3.84E-05,-4.47E-11,-0.004
-3.76E-05,-4.47E-11,0.006
-3.69E-05,0.002,-0.002
-3.61E-05,-4.47E-11,0.006
-3.53E-05,-4.47E-11,-0.004
-3.46E-05,0.002,0.006
-3.38E-05,-4.47E-11,-0.004
-3.30E-05,0.002,0.006
-3.22E-05,0.002,-0.002
-3.15E-05,0.002,0.008
-3.07E-05,0.002,-0.002
-2.99E-05,0.002,0.006
-2.92E-05,0.002,-0.002
-2.84E-05,-4.47E-11,0.006
-2.76E-05,0.004,-0.002
-2.69E-05,-4.47E-11,0.006
-2.61E-05,-4.47E-11,-0.004
-2.53E-05,-4.47E-11,0.006
-2.46E-05,-4.47E-11,-0.004
-2.38E-05,0.002,0.006
-2.30E-05,0.002,-0.004
-2.23E-05,0.002,0.006
-2.15E-05,0.002,-0.004
-2.07E-05,-0.002,0.006
-2.00E-05,0.004,-0.002
-1.92E-05,-4.47E-11,0.006
-1.84E-05,-4.47E-11,-0.002
-1.77E-05,0.002,0.006
-1.69E-05,0.004,-0.004
-1.61E-05,-4.47E-11,0.006
-1.53E-05,0.002,-0.004
-1.46E-05,-0.002,0.006
-1.38E-05,-4.47E-11,-0.004
-1.30E-05,-0.004,0.006
-1.23E-05,0.002,-0.002
-1.15E-05,-4.47E-11,0.006
-1.07E-05,0.002,-0.002
-9.97E-06,0.002,0.006
-9.20E-06,0.004,-0.002
-8.44E-06,0.002,0.006
-7.67E-06,0.002,-0.004
-6.90E-06,0.002,0.006
-6.13E-06,0.006,-0.004
-5.36E-06,0.002,0.006
-4.60E-06,0.002,-0.004
-3.83E-06,-4.47E-11,0.008
-3.06E-06,-4.47E-11,-0.002
-2.29E-06,-4.47E-11,0.006
-1.52E-06,-4.47E-11,-0.002
-7.56E-07,-0.002,0.006
1.23E-08,0.254,-0.042
7.80E-07,0.002,0.256
1.55E-06,0.002,-4.47E-11
2.32E-06,0.004,0.012
3.08E-06,0.008,0.004
3.85E-06,0.008,0.014
4.62E-06,0.01,0.006
5.39E-06,0.012,0.018
6.16E-06,0.014,0.01
6.92E-06,0.014,0.02
7.69E-06,0.018,0.012
8.46E-06,0.018,0.024
9.23E-06,0.018,0.016
1.00E-05,0.02,0.028
1.08E-05,0.022,0.018
1.15E-05,0.024,0.03
1.23E-05,0.026,0.022
1.31E-05,0.026,0.032
1.38E-05,0.03,0.024
1.46E-05,0.03,0.036
1.54E-05,0.034,0.028
1.61E-05,0.034,0.04
1.69E-05,0.034,0.032
1.77E-05,0.034,0.042
1.84E-05,0.036,0.032
1.92E-05,0.04,0.046
2.00E-05,0.042,0.038
2.08E-05,0.04,0.048
2.15E-05,0.046,0.038
2.23E-05,0.042,0.05
2.31E-05,0.044,0.042
2.38E-05,0.044,0.054
2.46E-05,0.048,0.046
2.54E-05,0.048,0.056
2.61E-05,0.054,0.048
2.69E-05,0.054,0.06
2.77E-05,0.058,0.052
2.84E-05,0.056,0.062
2.92E-05,0.056,0.054
3.00E-05,0.06,0.064
3.07E-05,0.062,0.056
3.15E-05,0.06,0.068
3.23E-05,0.064,0.06
3.30E-05,0.062,0.072
3.38E-05,0.066,0.064
3.46E-05,0.066,0.074
3.53E-05,0.07,0.066
3.61E-05,0.07,0.076
3.69E-05,0.072,0.07
3.76E-05,0.074,0.08
3.84E-05,0.074,0.072
3.92E-05,0.074,0.08
4.00E-05,0.076,0.074
4.07E-05,0.078,0.084
4.15E-05,0.078,0.076
4.23E-05,0.08,0.086
4.30E-05,0.082,0.078
4.38E-05,0.084,0.09
4.46E-05,0.084,0.082
4.53E-05,0.086,0.092
4.61E-05,0.09,0.084
4.69E-05,0.09,0.096
4.76E-05,0.092,0.086
4.84E-05,0.092,0.098
4.92E-05,0.092,0.088
4.99E-05,0.094,0.1
5.07E-05,0.098,0.092
5.15E-05,0.098,0.102
5.22E-05,0.098,0.096
5.30E-05,0.1,0.106
5.38E-05,0.1,0.098
5.45E-05,0.1,0.108
5.53E-05,0.102,0.1
5.61E-05,0.104,0.11
5.68E-05,0.104,0.1
5.76E-05,0.108,0.11
5.84E-05,0.11,0.104
5.92E-05,0.112,0.114
5.99E-05,0.11,0.106
6.07E-05,0.11,0.116
6.15E-05,0.112,0.108
6.22E-05,0.112,0.118
6.30E-05,0.114,0.11
6.38E-05,0.114,0.122
6.45E-05,0.116,0.114
6.53E-05,0.118,0.122
6.61E-05,0.118,0.116
6.68E-05,0.12,0.128
6.76E-05,0.122,0.116
6.84E-05,0.122,0.128
6.91E-05,0.122,0.12
6.99E-05,0.124,0.13
7.07E-05,0.126,0.12
7.14E-05,0.128,0.132
7.22E-05,0.128,0.124
7.30E-05,0.13,0.134
7.37E-05,0.13,0.126
7.45E-05,0.132,0.136
7.53E-05,0.13,0.128
7.60E-05,0.13,0.14
7.68E-05,0.13,0.13
7.76E-05,0.134,0.14
7.84E-05,0.134,0.132
7.91E-05,0.14,0.142
7.99E-05,0.136,0.134
8.07E-05,0.138,0.144
8.14E-05,0.138,0.136
8.22E-05,0.142,0.146
8.30E-05,0.142,0.136
8.37E-05,0.142,0.148
8.45E-05,0.144,0.14
8.53E-05,0.142,0.15
8.60E-05,0.148,0.14
8.68E-05,0.144,0.152
8.76E-05,0.144,0.142
8.83E-05,0.146,0.152
8.91E-05,0.144,0.144
8.99E-05,0.148,0.154
9.06E-05,0.148,0.144
9.14E-05,0.15,0.156
9.22E-05,0.15,0.148
9.29E-05,0.152,0.156
9.37E-05,0.152,0.148
9.45E-05,0.156,0.158
9.53E-05,0.154,0.148
9.60E-05,0.154,0.16
9.68E-05,0.156,0.152
9.76E-05,0.156,0.162
9.83E-05,0.156,0.152
9.91E-05,0.158,0.162
9.99E-05,0.158,0.154
1.01E-04,0.156,0.164
1.01E-04,0.158,0.156
1.02E-04,0.16,0.164
1.03E-04,0.16,0.158
1.04E-04,0.16,0.166
1.04E-04,0.164,0.158
1.05E-04,0.166,0.168
1.06E-04,0.164,0.16
1.07E-04,0.166,0.17
1.08E-04,0.166,0.16
1.08E-04,0.164,0.17
1.09E-04,0.166,0.162
1.10E-04,0.166,0.172
1.11E-04,0.166,0.164
1.11E-04,0.168,0.172
1.12E-04,0.168,0.164
1.13E-04,0.17,0.172
1.14E-04,0.166,0.164
1.14E-04,0.168,0.174
1.15E-04,0.168,0.166
1.16E-04,0.17,0.174
1.17E-04,0.17,0.168
1.18E-04,0.172,0.176
1.18E-04,0.172,0.168
1.19E-04,0.176,0.176
1.20E-04,0.172,0.168
1.21E-04,0.174,0.178
1.21E-04,0.174,0.168
1.22E-04,0.174,0.18
1.23E-04,0.174,0.168
1.24E-04,0.174,0.18
1.24E-04,0.174,0.17
1.25E-04,0.176,0.18
1.26E-04,0.176,0.172
1.27E-04,0.176,0.18
1.28E-04,0.176,0.172
1.28E-04,0.176,0.182
1.29E-04,0.176,0.174
1.30E-04,0.178,0.182
1.31E-04,0.178,0.174
1.31E-04,0.176,0.184
1.32E-04,0.178,0.174
1.33E-04,0.178,0.184
1.34E-04,0.178,0.174
1.34E-04,0.178,0.184
1.35E-04,0.18,0.176
1.36E-04,0.18,0.184
1.37E-04,0.178,0.176
1.37E-04,0.18,0.186
1.38E-04,0.18,0.176
1.39E-04,0.18,0.186
1.40E-04,0.18,0.176
1.41E-04,0.18,0.184
1.41E-04,0.182,0.178
1.42E-04,0.182,0.186
1.43E-04,0.18,0.176
1.44E-04,0.184,0.186
1.44E-04,0.18,0.178
1.45E-04,0.182,0.188
1.46E-04,0.18,0.176
1.47E-04,0.184,0.186
1.47E-04,0.18,0.178
1.48E-04,0.184,0.186
1.49E-04,0.18,0.178
1.50E-04,0.186,0.188
1.51E-04,0.182,0.176
1.51E-04,0.184,0.188
1.52E-04,0.182,0.178
1.53E-04,0.184,0.188
1.54E-04,0.182,0.178
1.54E-04,0.182,0.188
1.55E-04,0.182,0.178
1.56E-04,0.184,0.188
1.57E-04,0.18,0.178
1.57E-04,0.182,0.186
1.58E-04,0.182,0.176
1.59E-04,0.182,0.188
1.60E-04,0.18,0.176
1.61E-04,0.182,0.186
1.61E-04,0.182,0.178
1.62E-04,0.182,0.186
1.63E-04,0.18,0.176
1.64E-04,0.182,0.186
1.64E-04,0.18,0.176
1.65E-04,0.182,0.186
1.66E-04,0.18,0.176
1.67E-04,0.18,0.186
1.67E-04,0.178,0.176
1.68E-04,0.182,0.186
1.69E-04,0.18,0.176
1.70E-04,0.182,0.184
1.71E-04,0.182,0.174
1.71E-04,0.178,0.184
1.72E-04,0.18,0.174
1.73E-04,0.178,0.184
1.74E-04,0.176,0.174
1.74E-04,0.176,0.184
1.75E-04,0.178,0.174
1.76E-04,0.176,0.182
1.77E-04,0.176,0.174
1.77E-04,0.182,0.182
1.78E-04,0.178,0.172
1.79E-04,0.178,0.182
1.80E-04,0.172,0.172
1.81E-04,0.176,0.18
1.81E-04,0.176,0.17
1.82E-04,0.176,0.18
1.83E-04,0.174,0.17
1.84E-04,0.176,0.18
1.84E-04,0.174,0.168
1.85E-04,0.172,0.178
1.86E-04,0.172,0.168
1.87E-04,0.174,0.178
1.87E-04,0.174,0.168
1.88E-04,0.172,0.178
1.89E-04,0.172,0.166
1.90E-04,0.174,0.176
1.90E-04,0.172,0.166
1.91E-04,0.17,0.176
1.92E-04,0.168,0.166
1.93E-04,0.168,0.176
1.94E-04,0.168,0.164
1.94E-04,0.168,0.174
1.95E-04,0.168,0.164
1.96E-04,0.168,0.172
1.97E-04,0.168,0.162
1.97E-04,0.166,0.172
1.98E-04,0.166,0.162
1.99E-04,0.166,0.17
2.00E-04,0.164,0.16
2.00E-04,0.166,0.17
2.01E-04,0.164,0.158
2.02E-04,0.164,0.168
2.03E-04,0.164,0.158
2.04E-04,0.162,0.166
2.04E-04,0.162,0.156
2.05E-04,0.16,0.166
2.06E-04,0.158,0.154
2.07E-04,0.16,0.164
2.07E-04,0.158,0.156
2.08E-04,0.158,0.164
2.09E-04,0.158,0.154
2.10E-04,0.158,0.162
2.10E-04,0.158,0.152
2.11E-04,0.156,0.162
2.12E-04,0.156,0.15
2.13E-04,0.154,0.16
2.14E-04,0.152,0.148
2.14E-04,0.154,0.158
2.15E-04,0.152,0.148
2.16E-04,0.152,0.156
2.17E-04,0.152,0.146
2.17E-04,0.15,0.156
2.18E-04,0.148,0.144
2.19E-04,0.148,0.154
2.20E-04,0.148,0.142
2.20E-04,0.148,0.154
2.21E-04,0.146,0.14
2.22E-04,0.146,0.15
2.23E-04,0.144,0.14
2.24E-04,0.144,0.148
2.24E-04,0.144,0.138
2.25E-04,0.142,0.148
2.26E-04,0.14,0.136
2.27E-04,0.14,0.148
2.27E-04,0.142,0.136
2.28E-04,0.14,0.144
2.29E-04,0.14,0.134
2.30E-04,0.142,0.144
2.30E-04,0.136,0.132
2.31E-04,0.138,0.142
2.32E-04,0.134,0.13
2.33E-04,0.132,0.14
2.34E-04,0.132,0.128
2.34E-04,0.132,0.138
2.35E-04,0.132,0.126
2.36E-04,0.13,0.136
2.37E-04,0.13,0.124
2.37E-04,0.126,0.134
2.38E-04,0.128,0.122
2.39E-04,0.128,0.132
2.40E-04,0.128,0.122
2.40E-04,0.126,0.13
2.41E-04,0.128,0.12
2.42E-04,0.126,0.128
2.43E-04,0.124,0.118
2.43E-04,0.12,0.126
2.44E-04,0.122,0.114
2.45E-04,0.118,0.126
2.46E-04,0.118,0.112
2.47E-04,0.118,0.124
2.47E-04,0.116,0.112
2.48E-04,0.118,0.122
2.49E-04,0.114,0.108
2.50E-04,0.114,0.12
2.50E-04,0.114,0.108
2.51E-04,0.11,0.116
2.52E-04,0.11,0.106
2.53E-04,0.11,0.116
2.53E-04,0.11,0.104
2.54E-04,0.106,0.114
2.55E-04,0.11,0.1
2.56E-04,0.108,0.11
2.57E-04,0.104,0.098
2.57E-04,0.102,0.11
2.58E-04,0.102,0.096
2.59E-04,0.1,0.106
2.60E-04,0.102,0.096
2.60E-04,0.098,0.106
2.61E-04,0.098,0.092
2.62E-04,0.098,0.104
2.63E-04,0.096,0.09
2.63E-04,0.094,0.1
2.64E-04,0.092,0.088
2.65E-04,0.092,0.1
2.66E-04,0.094,0.086
2.67E-04,0.088,0.096
2.67E-04,0.09,0.084
2.68E-04,0.088,0.094
2.69E-04,0.09,0.082
2.70E-04,0.086,0.092
2.70E-04,0.086,0.08
2.71E-04,0.084,0.09
2.72E-04,0.084,0.078
2.73E-04,0.08,0.088
2.73E-04,0.078,0.076
2.74E-04,0.08,0.084
2.75E-04,0.08,0.074
2.76E-04,0.08,0.084
2.77E-04,0.076,0.072
2.77E-04,0.076,0.08
2.78E-04,0.074,0.068
2.79E-04,0.074,0.078
2.80E-04,0.074,0.066
2.80E-04,0.07,0.076
2.81E-04,0.07,0.064
2.82E-04,0.068,0.074
2.83E-04,0.068,0.062
2.83E-04,0.068,0.072
2.84E-04,0.068,0.06
2.85E-04,0.062,0.07
2.86E-04,0.062,0.058
2.86E-04,0.062,0.068
2.87E-04,0.058,0.054
2.88E-04,0.058,0.064
2.89E-04,0.058,0.052
2.90E-04,0.058,0.062
2.90E-04,0.056,0.05
2.91E-04,0.052,0.06
2.92E-04,0.054,0.046
2.93E-04,0.052,0.058
2.93E-04,0.052,0.046
2.94E-04,0.05,0.056
2.95E-04,0.05,0.044
2.96E-04,0.048,0.054
2.96E-04,0.046,0.04
2.97E-04,0.044,0.052
2.98E-04,0.042,0.038
2.99E-04,0.042,0.05
3.00E-04,0.044,0.036
3.00E-04,0.04,0.046
3.01E-04,0.038,0.034
3.02E-04,0.036,0.044
3.03E-04,0.038,0.03
3.03E-04,0.038,0.042
3.04E-04,0.034,0.028
3.05E-04,0.036,0.04
3.06E-04,0.032,0.028
3.06E-04,0.03,0.036
3.07E-04,0.03,0.024
3.08E-04,0.032,0.034
3.09E-04,0.03,0.022
3.10E-04,0.028,0.034
3.10E-04,0.026,0.02
3.11E-04,0.022,0.032
3.12E-04,0.022,0.018
3.13E-04,0.02,0.028
3.13E-04,0.02,0.016
3.14E-04,0.02,0.026
3.15E-04,0.018,0.014
3.16E-04,0.016,0.022
3.16E-04,0.016,0.01
3.17E-04,0.012,0.02
3.18E-04,0.014,0.008
3.19E-04,0.012,0.018
3.20E-04,0.012,0.004
3.20E-04,0.012,0.016
3.21E-04,0.01,0.004
3.22E-04,0.008,0.014
3.23E-04,0.008,0.002
3.23E-04,0.006,0.01
3.24E-04,0.006,-0.002
3.25E-04,0.004,0.012
3.26E-04,0.004,-0.004
3.26E-04,-0.002,0.006
3.27E-04,-0.002,-0.004
3.28E-04,-0.002,0.006
3.29E-04,-4.47E-11,-0.008
3.30E-04,-0.004,0.004
3.30E-04,-0.004,-0.01
3.31E-04,-0.002,-4.47E-11
3.32E-04,-0.006,-0.012
3.33E-04,-0.008,-0.002
3.33E-04,-0.008,-0.014
3.34E-04,-0.008,-0.004
3.35E-04,-0.01,-0.016
3.36E-04,-0.012,-0.006
3.36E-04,-0.016,-0.018
3.37E-04,-0.012,-0.008
3.38E-04,-0.014,-0.02
3.39E-04,-0.014,-0.01
3.39E-04,-0.016,-0.024
3.40E-04,-0.018,-0.014
3.41E-04,-0.02,-0.026
3.42E-04,-0.022,-0.016
3.43E-04,-0.02,-0.026
3.43E-04,-0.022,-0.018
3.44E-04,-0.024,-0.03
3.45E-04,-0.026,-0.02
3.46E-04,-0.026,-0.032
3.46E-04,-0.026,-0.022
3.47E-04,-0.028,-0.034
3.48E-04,-0.03,-0.024
3.49E-04,-0.03,-0.036
3.49E-04,-0.034,-0.026
3.50E-04,-0.03,-0.038
3.51E-04,-0.032,-0.028
3.52E-04,-0.034,-0.04
3.53E-04,-0.036,-0.03
3.53E-04,-0.036,-0.042
3.54E-04,-0.038,-0.034
3.55E-04,-0.042,-0.044
3.56E-04,-0.04,-0.034
3.56E-04,-0.042,-0.048
3.57E-04,-0.038,-0.036
3.58E-04,-0.042,-0.05
3.59E-04,-0.044,-0.04
3.59E-04,-0.046,-0.05
3.60E-04,-0.046,-0.042
3.61E-04,-0.046,-0.052
3.62E-04,-0.048,-0.042
3.63E-04,-0.048,-0.054
3.63E-04,-0.052,-0.044
3.64E-04,-0.052,-0.058
3.65E-04,-0.052,-0.046
3.66E-04,-0.052,-0.06
3.66E-04,-0.052,-0.048
3.67E-04,-0.058,-0.062
3.68E-04,-0.058,-0.052
3.69E-04,-0.058,-0.062
3.69E-04,-0.056,-0.054
3.70E-04,-0.058,-0.066
3.71E-04,-0.058,-0.056
3.72E-04,-0.062,-0.066
3.73E-04,-0.066,-0.056
3.73E-04,-0.064,-0.068
3.74E-04,-0.066,-0.06
3.75E-04,-0.064,-0.07
3.76E-04,-0.066,-0.062
3.76E-04,-0.066,-0.072
3.77E-04,-0.068,-0.062
3.78E-04,-0.072,-0.074
3.79E-04,-0.07,-0.064
3.79E-04,-0.07,-0.076
3.80E-04,-0.068,-0.066
3.81E-04,-0.072,-0.078
3.82E-04,-0.074,-0.07
3.83E-04,-0.076,-0.08
3.83E-04,-0.074,-0.068
3.84E-04,-0.076,-0.082
3.85E-04,-0.078,-0.072
3.86E-04,-0.078,-0.082
3.86E-04,-0.078,-0.072
3.87E-04,-0.082,-0.084
3.88E-04,-0.08,-0.074
3.89E-04,-0.08,-0.086
3.89E-04,-0.08,-0.076
3.90E-04,-0.084,-0.088
3.91E-04,-0.084,-0.078
3.92E-04,-0.084,-0.088
3.92E-04,-0.084,-0.078
3.93E-04,-0.086,-0.092
3.94E-04,-0.084,-0.08
3.95E-04,-0.088,-0.092
3.96E-04,-0.088,-0.084
3.96E-04,-0.088,-0.094
3.97E-04,-0.09,-0.084
3.98E-04,-0.092,-0.096
3.99E-04,-0.09,-0.086
3.99E-04,-0.094,-0.098
4.00E-04,-0.092,-0.088
4.01E-04,-0.092,-0.098
4.02E-04,-0.092,-0.09
4.02E-04,-0.094,-0.1
4.03E-04,-0.096,-0.092
4.04E-04,-0.098,-0.102
4.05E-04,-0.098,-0.09
4.06E-04,-0.096,-0.102
4.06E-04,-0.098,-0.094
4.07E-04,-0.1,-0.106
4.08E-04,-0.1,-0.096
4.09E-04,-0.102,-0.106
4.09E-04,-0.102,-0.096
4.10E-04,-0.104,-0.108
4.11E-04,-0.102,-0.098
4.12E-04,-0.102,-0.108
4.12E-04,-0.104,-0.1
4.13E-04,-0.106,-0.11
4.14E-04,-0.106,-0.1
4.15E-04,-0.106,-0.112
4.16E-04,-0.106,-0.102
4.16E-04,-0.11,-0.112
4.17E-04,-0.11,-0.102
4.18E-04,-0.11,-0.114
4.19E-04,-0.108,-0.104
4.19E-04,-0.11,-0.114
4.20E-04,-0.108,-0.104
4.21E-04,-0.11,-0.118
4.22E-04,-0.11,-0.106
4.22E-04,-0.112,-0.118
4.23E-04,-0.112,-0.106
4.24E-04,-0.112,-0.118
4.25E-04,-0.114,-0.108
4.26E-04,-0.112,-0.118
4.26E-04,-0.112,-0.11
4.27E-04,-0.114,-0.12
4.28E-04,-0.116,-0.11
4.29E-04,-0.118,-0.12
4.29E-04,-0.116,-0.112
4.30E-04,-0.118,-0.122
4.31E-04,-0.118,-0.112
4.32E-04,-0.118,-0.122
4.32E-04,-0.118,-0.114
4.33E-04,-0.118,-0.124
4.34E-04,-0.12,-0.114
4.35E-04,-0.12,-0.124
4.36E-04,-0.122,-0.114
4.36E-04,-0.12,-0.124
4.37E-04,-0.12,-0.116
4.38E-04,-0.122,-0.126
4.39E-04,-0.12,-0.118
4.39E-04,-0.122,-0.126
4.40E-04,-0.122,-0.118
4.41E-04,-0.124,-0.126
4.42E-04,-0.122,-0.118
4.42E-04,-0.122,-0.128
4.43E-04,-0.124,-0.118
4.44E-04,-0.124,-0.128
4.45E-04,-0.126,-0.118
4.45E-04,-0.126,-0.128
4.46E-04,-0.124,-0.12
4.47E-04,-0.124,-0.13
4.48E-04,-0.124,-0.122
4.49E-04,-0.124,-0.13
4.49E-04,-0.126,-0.122
4.50E-04,-0.126,-0.13
4.51E-04,-0.128,-0.122
4.52E-04,-0.13,-0.132
4.52E-04,-0.126,-0.122
4.53E-04,-0.128,-0.132
4.54E-04,-0.128,-0.124
4.55E-04,-0.128,-0.132
4.55E-04,-0.128,-0.124
4.56E-04,-0.13,-0.134
4.57E-04,-0.13,-0.124
4.58E-04,-0.13,-0.134
4.59E-04,-0.132,-0.124
4.59E-04,-0.13,-0.134
4.60E-04,-0.13,-0.124
4.61E-04,-0.132,-0.134
4.62E-04,-0.13,-0.126
4.62E-04,-0.13,-0.136
4.63E-04,-0.13,-0.126
4.64E-04,-0.128,-0.134
