Time (s),Ax (m/s²),Ay (m/s²),Az (m/s²),Fᵧ (N),rᵧ (m)
0.5400000214576721,0.10108738392591476,-7.763823509216309,-4.73556661605835,-0.02271774224936962,-0.0010000000474974513
0.550000011920929,0.30080676078796387,-7.6401686668396,-4.792502403259277,-0.02271774224936962,-0.0010000000474974513
0.5600000023841858,0.37678614258766174,-7.6111321449279785,-4.862800121307373,-0.03268349543213844,-0.000800000037997961
0.5699999928474426,0.20764508843421936,-7.764378547668457,-4.800405502319336,-0.041649967432022095,-0.0003999999607913196
0.5799999833106995,0.1500597894191742,-7.954833507537842,-4.745990753173828,-0.041649967432022095,1.9984015237346206e-17
0.5899999737739563,-0.05187280848622322,-8.07563591003418,-4.901244640350342,-0.051111578941345215,0.0006000000284984708
0.6000000238418579,-0.024051886051893234,-8.087440490722656,-4.8100361824035645,-0.04219011589884758,0.0014000000664964318
0.6100000143051147,-0.10787133127450943,-8.034677505493164,-4.887291431427002,-0.06058218702673912,0.001999999862164259
0.6200000047683716,-0.11837504804134369,-7.982207775115967,-4.913883209228516,-0.07060195505619049,0.00279999990016222
0.6299999952316284,-0.1773459017276764,-7.867249488830566,-4.907183647155762,-0.07951442152261734,0.0037999998312443495
0.6399999856948853,-0.04602877050638199,-7.7761054039001465,-4.827479839324951,-0.08955217897891998,0.004800000227987766
0.6499999761581421,0.09207439422607422,-7.638742923736572,-4.644801139831543,-0.09844663739204407,0.005799999926239252
0.6600000262260437,0.17276374995708466,-7.6025071144104,-4.872750759124756,-0.10850241035223007,0.007000000216066837
0.6700000166893005,0.11118870973587036,-7.582457542419434,-4.924886703491211,-0.11798202246427536,0.008200000040233135
0.6800000071525574,0.02600199356675148,-7.548567295074463,-4.775211811065674,-0.13631108403205872,0.009200000204145908
0.6899999976158142,0.08261097967624664,-7.535950660705566,-4.7114996910095215,-0.14639386534690857,0.010400000028312206
0.699999988079071,0.16155125200748444,-7.779064178466797,-4.737277984619141,-0.15587347745895386,0.011800000444054604
0.7099999785423279,-0.25886064767837524,-7.5846357345581055,-4.843932628631592,-0.18427631258964539,0.013400000520050526
0.7200000286102295,-0.42435944080352783,-7.779658317565918,-5.035674095153809,-0.203217551112175,0.015000000596046448
0.7300000190734863,-0.3656812906265259,-7.750433444976807,-4.759799957275391,-0.2221587598323822,0.01680000126361847
0.7400000095367432,-0.19741591811180115,-7.932477951049805,-4.602642059326172,-0.2316383719444275,0.018599998205900192
0.75,-0.16542917490005493,-8.019619941711426,-4.845727920532227,-0.260041207075119,0.020399998873472214
0.7599999904632568,0.23637142777442932,-8.037245750427246,-4.822354793548584,-0.27966663241386414,0.022199999541044235
0.7699999809265137,0.1888645887374878,-8.153839111328125,-4.664770126342773,-0.31685590744018555,0.024000000208616257
0.7799999713897705,0.2904996871948242,-8.129377365112305,-5.143298625946045,-0.33579713106155396,0.025999998673796654
0.7900000214576721,-0.06959927082061768,-8.381893157958984,-4.705600261688232,-0.36491113901138306,0.027799999341368675
0.800000011920929,-0.18827946484088898,-8.403152465820312,-5.170152187347412,-0.39333200454711914,0.029799997806549072
0.8100000023841858,-0.18099956214427948,-8.466126441955566,-4.9101033210754395,-0.4210236370563507,0.03160000219941139
0.8199999928474426,-0.10439600050449371,-8.512537956237793,-4.653140068054199,-0.4399648606777191,0.03359999880194664
0.8299999833106995,-0.3431648313999176,-8.591195106506348,-4.47285270690918,-0.46911489963531494,0.03539999946951866
0.8399999737739563,-0.16991280019283295,-8.464686393737793,-5.222269535064697,-0.49677950143814087,0.03760000318288803
0.8500000238418579,0.15821082890033722,-8.5060396194458,-5.0544233322143555,-0.5157207250595093,0.039400000125169754
0.8600000143051147,-0.08703764528036118,-8.57227611541748,-4.698930740356445,-0.53543621301651,0.041600000113248825
0.8700000047683716,0.14217400550842285,-8.62781810760498,-4.558803558349609,-0.5725353956222534,0.04340000078082085
0.8799999952316284,-0.08538686484098434,-8.730514526367188,-4.651651382446289,-0.601730465888977,0.04540000110864639
0.8899999856948853,0.016040148213505745,-8.79656982421875,-5.1477556228637695,-0.6285488605499268,0.047200001776218414
0.8999999761581421,-0.2670002281665802,-8.883109092712402,-4.766692161560059,-0.639630913734436,0.04919999837875366
0.9100000262260437,-0.23003599047660828,-8.918251037597656,-4.644209861755371,-0.6766941547393799,0.050999999046325684
0.9200000166893005,-0.04188580438494682,-8.80075454711914,-5.347290992736816,-0.6861737370491028,0.05300000309944153
0.9300000071525574,-0.09675942361354828,-8.837271690368652,-4.801980018615723,-0.7145766019821167,0.054999999701976776
0.9399999976158142,-0.2627383768558502,-8.907343864440918,-4.310940265655518,-0.7343640327453613,0.0567999966442585
0.949999988079071,-0.2786128520965576,-8.786029815673828,-4.976576805114746,-0.7713912725448608,0.05860000103712082
0.9599999785423279,-0.3189678490161896,-8.82506275177002,-5.015566349029541,-0.7903324961662292,0.06019999831914902
0.9700000286102295,-0.203166201710701,-8.75258731842041,-4.923604488372803,-0.7998121380805969,0.061799995601177216
0.9800000190734863,-0.2190452665090561,-8.696359634399414,-4.822841644287109,-0.8282149434089661,0.06340000033378601
0.9900000095367432,-0.09193054586648941,-8.676210403442383,-4.7195329666137695,-0.8471561670303345,0.06499999761581421
1,-0.14283496141433716,-8.519478797912598,-5.007739543914795,-0.8660973906517029,0.066600002348423
1.0099999904632568,-0.059843193739652634,-8.585063934326172,-4.9959821701049805,-0.8850386142730713,0.0682000070810318
1.0199999809265137,0.12130831182003021,-8.573263168334961,-4.651558876037598,-0.9048981070518494,0.06980000436306
1.0299999713897705,0.15046676993370056,-8.548542976379395,-4.866761207580566,-0.9418532848358154,0.0714000016450882
1.0399999618530273,0.004274327307939529,-8.696004867553711,-4.835348129272461,-0.9513329267501831,0.0729999989271164
1.0499999523162842,-0.1385776698589325,-8.782659530639648,-4.9175262451171875,-0.9702741503715515,0.07459999620914459
1.059999942779541,-0.2271711379289627,-8.712963104248047,-4.625358581542969,-0.9986769556999207,0.07620000094175339
1.0700000524520874,0.02594940736889839,-8.660194396972656,-5.065392017364502,-1.017618179321289,0.07779999822378159
1.0800000429153442,-0.1154438927769661,-8.700613975524902,-4.748839855194092,-1.0365594625473022,0.07940000295639038
1.090000033378601,-0.26091381907463074,-8.683209419250488,-5.100744724273682,-1.04603910446167,0.08080000430345535
1.100000023841858,-0.35117635130882263,-8.830286026000977,-4.733275413513184,-1.074441909790039,0.08220000565052032
1.1100000143051147,-0.22027535736560822,-8.912503242492676,-5.004541873931885,-1.0839215517044067,0.08380000293254852
1.1200000047683716,-0.16590017080307007,-9.102373123168945,-4.765465259552002,-1.1028627157211304,0.08500000089406967
1.1299999952316284,-0.35410523414611816,-9.26280689239502,-4.807058811187744,-1.121803879737854,0.08619999885559082
1.1399999856948853,-0.06316763162612915,-9.281164169311523,-4.762990951538086,-1.1502068042755127,0.08760000020265579
1.149999976158142,-0.04884104058146477,-9.23910903930664,-5.060102462768555,-1.1596864461898804,0.08879999816417694
1.159999966621399,-0.20269978046417236,-9.20942211151123,-4.757406711578369,-1.1681216955184937,0.08980000019073486
1.1699999570846558,-0.24720914661884308,-9.025798797607422,-4.956056594848633,-1.1786365509033203,0.09100000560283661
1.1799999475479126,-0.1589929461479187,-8.914475440979004,-4.911162853240967,-1.1975778341293335,0.09199999272823334
1.190000057220459,-0.020121565088629723,-8.805826187133789,-4.689342021942139,-1.2059861421585083,0.09300000220537186
1.2000000476837158,-0.025432869791984558,-8.889341354370117,-4.826042175292969,-1.216528058052063,0.09379999339580536
1.2100000381469727,0.305637925863266,-9.610757827758789,-4.91881799697876,-1.2249184846878052,0.09459999948740005
1.2200000286102295,0.5156140923500061,-10.27028751373291,-4.869328498840332,-1.2343800067901611,0.09520000219345093
1.2300000190734863,-0.11450418829917908,-10.33286190032959,-4.922261714935303,-1.2449488639831543,0.09560000896453857
1.2400000095367432,-0.7374408841133118,-10.216875076293945,-4.852935314178467,-1.243850588798523,0.0958000048995018
1.25,-0.3956354260444641,-9.789170265197754,-4.854945659637451,-1.2533122301101685,0.09600000083446503
1.2599999904632568,0.1914619356393814,-9.430133819580078,-4.807290554046631,-1.2533122301101685,0.09600000083446503
1.2699999809265137,0.4914582669734955,-9.768904685974121,-4.680901050567627,-1.2533122301101685,0.09600000083446503
1.2799999713897705,0.34760937094688416,-10.035868644714355,-4.896771430969238,-1.253312110900879,0.09600000083446503
1.2899999618530273,-0.4334022104740143,-10.204813957214355,-5.121903419494629,-1.2533122301101685,0.09600000083446503
1.2999999523162842,-0.6328883171081543,-10.100419044494629,-5.154163360595703,-1.2521419525146484,0.0957999974489212
1.309999942779541,-0.4851708710193634,-9.917527198791504,-4.711122035980225,-1.235559344291687,0.09539999812841415
1.3200000524520874,0.22472220659255981,-9.67829704284668,-4.507185459136963,-1.2426623106002808,0.09479999542236328
1.3300000429153442,0.20848418772220612,-9.519512176513672,-4.716228485107422,-1.233182668685913,0.09399999678134918
1.340000033378601,0.13322274386882782,-9.382436752319336,-4.993153095245361,-1.2154477834701538,0.09300000220537186
1.350000023841858,0.47100868821144104,-9.33768367767334,-4.956206798553467,-1.2154477834701538,0.09200000017881393
1.3600000143051147,0.379465788602829,-9.340018272399902,-5.0860795974731445,-1.2035374641418457,0.09080000221729279
1.3700000047683716,0.11458630114793777,-9.399168968200684,-4.702033519744873,-1.1870449781417847,0.08960000425577164
1.3799999952316284,-0.23038123548030853,-9.031639099121094,-4.702395915985107,-1.1775832176208496,0.08839999884366989
1.3899999856948853,-0.565130889415741,-8.079588890075684,-5.011164665222168,-1.1763319969177246,0.08720000088214874
1.399999976158142,-0.3169077932834625,-7.060916900634766,-5.004819869995117,-1.1681126356124878,0.0860000029206276
1.409999966621399,0.07960207760334015,-6.353023052215576,-5.009564399719238,-1.1586511135101318,0.0851999968290329
1.4199999570846558,-0.033524442464113235,-5.727311611175537,-5.2579169273376465,-1.1491894721984863,0.08459999412298203
1.4299999475479126,0.13019783794879913,-5.477161884307861,-5.046855926513672,-1.1586511135101318,0.08419999480247498
1.440000057220459,0.5439608693122864,-5.8637518882751465,-4.5496392250061035,-1.1573548316955566,0.08399999886751175
1.4500000476837158,0.8452993035316467,-6.819791793823242,-4.686132431030273,-1.1384135484695435,0.08399999886751175
1.4600000381469727,0.41962185502052307,-7.7586469650268555,-4.623271465301514,-1.1302481889724731,0.08399999886751175
1.4700000286102295,0.1327243149280548,-8.47672176361084,-4.626889705657959,-1.1207866668701172,0.08399999886751175
1.4800000190734863,-0.24932177364826202,-8.998329162597656,-4.84529447555542,-1.1207866668701172,0.08399999886751175
1.4900000095367432,0.08179017156362534,-9.130620002746582,-4.526604175567627,-1.1207866668701172,0.08399999886751175
1.5,-0.13959971070289612,-8.96838665008545,-4.775084018707275,-1.1207866668701172,0.08399999886751175
1.5099999904632568,-0.4200061559677124,-8.589473724365234,-4.6996893882751465,-1.1207866668701172,0.08399999886751175
1.5199999809265137,-0.662643551826477,-8.209798812866211,-4.766618251800537,-1.1302481889724731,0.08399999886751175
1.5299999713897705,-0.02815139852464199,-7.988412380218506,-5.544242858886719,-1.1207866668701172,0.08399999886751175
1.5399999618530273,0.10867594927549362,-8.289332389831543,-4.7424492835998535,-1.1207866668701172,0.08399999886751175
1.5499999523162842,-0.05677255988121033,-8.347914695739746,-5.360650539398193,-1.1221821308135986,0.08399999886751175
1.559999942779541,0.10729267448186874,-8.553735733032227,-5.0546159744262695,-1.1288528442382812,0.08399999886751175
1.5700000524520874,-0.09427181631326675,-8.61228084564209,-4.962224960327148,-1.1222000122070312,0.08399999886751175
1.5800000429153442,-0.20574527978897095,-8.342181205749512,-4.839090824127197,-1.130257248878479,0.08399999886751175
1.590000033378601,-0.046705540269613266,-7.9538187980651855,-5.1008124351501465,-1.1397188901901245,0.08420000225305557
1.600000023841858,0.33400529623031616,-7.916540622711182,-4.908034324645996,-1.1397188901901245,0.0844000056385994
1.6100000143051147,0.15233248472213745,-7.95906925201416,-4.731385231018066,-1.1397188901901245,0.08460000157356262
1.6200000047683716,-0.025794122368097305,-7.990718364715576,-4.622418403625488,-1.1397188901901245,0.08500000089406967
1.6299999952316284,0.007146052084863186,-8.089899063110352,-4.5738420486450195,-1.1397188901901245,0.08540000021457672
1.6399999856948853,-0.13625241816043854,-8.195197105407715,-4.708195686340332,-1.1397188901901245,0.08580000698566437
1.649999976158142,-0.3665981590747833,-8.207720756530762,-4.6099395751953125,-1.1412042379379272,0.08619999885559082
1.659999966621399,0.11934658139944077,-8.055777549743652,-4.882321834564209,-1.1586511135101318,0.08660000562667847
1.6699999570846558,0.24758392572402954,-8.205652236938477,-4.855697154998779,-1.1586511135101318,0.08699999749660492
1.6799999475479126,-0.2029833048582077,-8.310253143310547,-4.93749475479126,-1.1681126356124878,0.0875999927520752
1.690000057220459,0.013767465017735958,-8.518500328063965,-4.810697555541992,-1.1586511135101318,0.08799999952316284
1.7000000476837158,-0.053658485412597656,-8.6414794921875,-4.8766937255859375,-1.1696431636810303,0.08859999477863312
1.7100000381469727,-0.019812898710370064,-8.633203506469727,-4.936783313751221,-1.1775833368301392,0.08920000493526459
1.7200000286102295,-0.00967042613774538,-8.756864547729492,-4.970937252044678,-1.1885933876037598,0.08980000019073486
1.7300000190734863,0.008623063564300537,-8.958548545837402,-4.93665075302124,-1.1965155601501465,0.09019999206066132
1.7400000095367432,0.032769739627838135,-8.928298950195312,-5.057027339935303,-1.187053918838501,0.09059999883174896
1.75,-0.1564161777496338,-9.088628768920898,-4.776113986968994,-1.1965155601501465,0.09079999476671219
1.7599999904632568,-0.11162788420915604,-9.020822525024414,-4.898197174072266,-1.205977201461792,0.09120000153779984
1.7699999809265137,-0.009089681319892406,-8.89988899230957,-4.869161605834961,-1.1981090307235718,0.09140000492334366
1.7799999713897705,0.026159755885601044,-8.751423835754395,-4.899159908294678,-1.2154477834701538,0.09160000085830688
1.7899999618530273,0.053539399057626724,-8.717886924743652,-4.864618301391602,-1.2154477834701538,0.09200000017881393
1.7999999523162842,-0.02924201637506485,-8.750316619873047,-4.811163425445557,-1.2154477834701538,0.09239999949932098
1.809999942779541,0.002735583111643791,-8.730440139770508,-4.67103385925293,-1.2170772552490234,0.09260000288486481
1.8200000524520874,-0.01980375498533249,-8.622544288635254,-4.869625091552734,-1.2343800067901611,0.09279999881982803
1.8300000429153442,0.09228245913982391,-8.590054512023926,-4.890936851501465,-1.2343801259994507,0.09300000220537186
1.840000033378601,0.03429248183965683,-8.587386131286621,-4.865835666656494,-1.232723593711853,0.09300000220537186
1.850000023841858,0.0354425385594368,-8.609003067016602,-4.897513389587402,-1.2265748977661133,0.09300000220537186
1.8600000143051147,0.006412114016711712,-8.723599433898926,-4.893037796020508,-1.2343800067901611,0.09300000220537186
1.8700000047683716,0.022421490401029587,-8.768318176269531,-4.870339393615723,-1.2360634803771973,0.09320000559091568
1.8799999952316284,0.041060227900743484,-8.764749526977539,-4.856411457061768,-1.242158055305481,0.0934000015258789
1.8899999856948853,0.014108139090240002,-8.708541870117188,-4.854377746582031,-1.2343800067901611,0.09359999746084213
1.899999976158142,0.03086973913013935,-8.669181823730469,-4.856891632080078,-1.2438416481018066,0.09379999339580536
1.909999966621399,0.03672749921679497,-8.629729270935059,-4.844547748565674,-1.2343800067901611,0.09399999678134918
1.9199999570846558,0.053971532732248306,-8.603307723999023,-4.819806098937988,-1.2438416481018066,0.09399999678134918
1.9299999475479126,0.04534951597452164,-8.61466121673584,-4.8484272956848145,-1.2343800067901611,0.09399999678134918
1.940000057220459,0.05652773007750511,-8.669401168823242,-4.9230756759643555,-1.2343800067901611,0.09399999678134918
1.9500000476837158,0.044140011072158813,-8.801690101623535,-4.988844394683838,-1.2343800067901611,0.09399999678134918
1.9600000381469727,0.018182503059506416,-8.992398262023926,-4.962210655212402,-1.2343800067901611,0.09399999678134918
1.9700000286102295,-0.07414691895246506,-9.285965919494629,-4.900196552276611,-1.2343801259994507,0.09399999678134918
1.9800000190734863,0.1594386100769043,-9.768574714660645,-4.871921062469482,-1.2249183654785156,0.09379999339580536
1.9900000095367432,0.28174272179603577,-10.261937141418457,-4.876558780670166,-1.2343800067901611,0.0934000015258789
2,0.27374720573425293,-10.511815071105957,-4.822939395904541,-1.2231178283691406,0.09300000220537186
2.009999990463257,0.3006375730037689,-11.740025520324707,-4.6571221351623535,-1.2023671865463257,0.09220000356435776
2.0199999809265137,-0.2120557427406311,-14.07752513885498,-4.737533092498779,-1.1757649183273315,0.09080000221729279
2.0299999713897705,-0.5102412104606628,-14.417839050292969,-5.048426151275635,-1.1568236351013184,0.08900000154972076
2.0399999618530273,-0.21875032782554626,-14.379341125488281,-5.059700965881348,-1.1284208297729492,0.08659999072551727
2.049999952316284,-0.0002756140020210296,-14.042778015136719,-4.940036773681641,-1.1076340675354004,0.08340000361204147
2.059999942779541,-0.08028819411993027,-13.847990036010742,-4.297093391418457,-1.069751501083374,0.07979999482631683
2.069999933242798,-0.21920301020145416,-13.624409675598145,-5.213944435119629,-1.0318691730499268,0.07580000162124634
2.0799999237060547,0.7278172373771667,-13.047709465026855,-5.005464553833008,-0.9921141266822815,0.0714000016450882
2.0899999141693115,0.1869417130947113,-12.810994148254395,-5.651874542236328,-0.9352904558181763,0.066600002348423
2.0999999046325684,0.46127089858055115,-12.525461196899414,-4.860260963439941,-0.8671147227287292,0.06140000373125076
2.109999895095825,0.315167635679245,-12.422531127929688,-5.239497184753418,-0.7932493090629578,0.055799998342990875
2.119999885559082,-0.557880699634552,-12.1822509765625,-4.409766674041748,-0.7326085567474365,0.049800001084804535
2.130000114440918,0.13440710306167603,-11.484769821166992,-4.483320236206055,-0.6492815613746643,0.04340000078082085
2.140000104904175,0.18593798577785492,-11.072839736938477,-5.559360504150391,-0.5640550255775452,0.03680000081658363
2.1500000953674316,0.6000394225120544,-10.52661418914795,-5.501745223999023,-0.49775177240371704,0.030000001192092896
2.1600000858306885,1.2374740839004517,-10.085831642150879,-3.941840648651123,-0.40306368470191956,0.022800002247095108
2.1700000762939453,-0.47164681553840637,-9.70616340637207,-4.355583190917969,-0.3253452181816101,0.015600000508129597
2.180000066757202,0.1775514781475067,-9.227067947387695,-4.8537373542785645,-0.2420632541179657,0.008200000040233135
2.190000057220459,-0.15138839185237885,-8.949831008911133,-4.744561672210693,-0.16432681679725647,0.0007999995723366737
2.200000047683716,0.29038533568382263,-8.60045337677002,-6.079772472381592,-0.07160122692584991,-0.006599999964237213
2.2100000381469727,0.13962924480438232,-7.736344814300537,-4.6724019050598145,0.01760438084602356,-0.01380000077188015
2.2200000286102295,-0.3247249722480774,-7.524820327758789,-4.91494083404541,0.11579447239637375,-0.02120000123977661
2.2300000190734863,0.051753681153059006,-6.729499816894531,-3.8029353618621826,0.19555647671222687,-0.028200000524520874
2.240000009536743,-0.8359664678573608,-6.600956916809082,-5.4383039474487305,0.280800998210907,-0.03500000387430191
2.25,-0.960159182548523,-5.864137649536133,-5.238926887512207,0.3640199601650238,-0.04179999977350235
2.259999990463257,0.5427330732345581,-5.525960445404053,-3.911691188812256,0.43978485465049744,-0.04820000007748604
2.2699999809265137,-0.30248743295669556,-5.130466938018799,-4.947842597961426,0.5155497193336487,-0.054200004786252975
2.2799999713897705,-0.07174848020076752,-4.650633335113525,-5.355134010314941,0.6007762551307678,-0.06000000238418579
2.2899999618530273,-0.015391006134450436,-4.808445453643799,-4.728466033935547,0.6576179265975952,-0.06560000032186508
2.299999952316284,-0.18328826129436493,-4.35874080657959,-4.759466171264648,0.729241669178009,-0.0705999955534935
2.309999942779541,-0.3414043188095093,-3.8041296005249023,-5.336277961730957,0.7807449102401733,-0.07539999485015869
2.319999933242798,0.24906550347805023,-3.6888325214385986,-3.8985958099365234,0.8407824635505676,-0.07939999550580978
2.3299999237060547,-0.529469907283783,-3.2786812782287598,-5.002742290496826,0.8639188408851624,-0.08299998939037323
2.3399999141693115,-0.2881334125995636,-3.337240219116211,-3.8783602714538574,0.9280976057052612,-0.085999995470047
2.3499999046325684,0.05205552652478218,-3.0656824111938477,-4.924620151519775,0.9544028043746948,-0.08839999884366989
2.359999895095825,-0.38384905457496643,-2.9855270385742188,-4.777046203613281,0.9849302768707275,-0.09019999951124191
2.369999885559082,-0.05473537743091583,-2.571009874343872,-5.545467376708984,1.011217474937439,-0.09160000085830688
2.380000114440918,-0.16863471269607544,-2.716437578201294,-4.503971099853516,1.020696997642517,-0.09239999949932098
2.390000104904175,0.10890001803636551,-2.6953728199005127,-4.284615516662598,1.0374866724014282,-0.09279999881982803
2.4000000953674316,0.0954422652721405,-2.775472640991211,-5.227322101593018,1.0374866724014282,-0.09260000288486481
2.4100000858306885,-0.1268758922815323,-2.9823944568634033,-4.5037970542907715,1.035317063331604,-0.09179999679327011
2.4200000762939453,-0.0011924534337595105,-3.0140156745910645,-4.67342472076416,1.018554449081421,-0.09059999883174896
2.430000066757202,-0.24299073219299316,-3.1663031578063965,-5.574554443359375,1.0163668394088745,-0.08879999816417694
2.440000057220459,0.0834912434220314,-3.2604265213012695,-3.9988322257995605,0.9974256753921509,-0.08619999885559082
2.450000047683716,-0.12472210824489594,-3.494650363922119,-4.876944065093994,0.9668172001838684,-0.08319999277591705
2.4600000381469727,-0.29016605019569397,-3.6292426586151123,-5.281758785247803,0.9289347529411316,-0.07979999482631683
2.4700000286102295,-0.21139496564865112,-4.0395355224609375,-5.005768299102783,0.8910523653030396,-0.07580000162124634
2.4800000190734863,0.19000321626663208,-3.9387032985687256,-4.422750473022461,0.8437082767486572,-0.07119999825954437
2.490000009536743,-0.07464535534381866,-4.901644706726074,-3.537635564804077,0.8035842180252075,-0.06639999896287918
2.5,-0.0010529841529205441,-4.862526893615723,-5.289279460906982,0.7467605471611023,-0.06120000407099724
2.509999990463257,-0.22250458598136902,-4.966064929962158,-5.345644474029541,0.6669174432754517,-0.05559999868273735
2.5199999809265137,0.6267605423927307,-6.140615940093994,-3.7799909114837646,0.5195198655128479,-0.04959999769926071
2.5299999713897705,0.6793249249458313,-6.142659664154053,-3.8075404167175293,0.5191147327423096,-0.04360000044107437
2.5399999618530273,-0.1848955899477005,-6.396387577056885,-3.639599323272705,0.4910629987716675,-0.03720000013709068
2.549999952316284,-0.1995902806520462,-6.568920135498047,-5.549182891845703,0.42248207330703735,-0.03060000203549862
2.559999942779541,0.47472867369651794,-7.135931015014648,-5.0364508628845215,0.29019060730934143,-0.02380000241100788
2.569999933242798,0.34069985151290894,-8.245152473449707,-5.24347448348999,0.18576177954673767,-0.016999999061226845
2.5799999237060547,0.4771408140659332,-8.258563041687012,-5.176513195037842,0.15713387727737427,-0.009999999776482582
2.5899999141693115,0.4399273097515106,-8.206615447998047,-4.866306781768799,0.1076292172074318,-0.003000000026077032
2.5999999046325684,0.3274821937084198,-9.041264533996582,-4.415172100067139,0.012923087924718857,0.003999999724328518
2.609999895095825,0.6327372193336487,-9.123994827270508,-5.253177165985107,-0.06997178494930267,0.010799999348819256
2.619999885559082,0.19116468727588654,-9.3954439163208,-4.831577301025391,-0.15755695104599,0.01759999990463257
2.630000114440918,0.44989150762557983,-10.419795989990234,-5.098537445068359,-0.24043379724025726,0.02419999986886978
2.640000104904175,0.20606744289398193,-10.863411903381348,-5.660438537597656,-0.30673709511756897,0.03060000017285347
2.6500000953674316,-0.5105796456336975,-11.27479362487793,-5.091759204864502,-0.3895779550075531,0.03660000115633011
2.6600000858306885,0.14019399881362915,-11.295125007629395,-4.744781970977783,-0.470114141702652,0.04260000213980675
2.6700000762939453,-0.18709053099155426,-11.760824203491211,-4.551329612731934,-0.5505513548851013,0.04820000007748604
2.680000066757202,-0.2899739742279053,-12.086902618408203,-5.211827278137207,-0.6003260612487793,0.05340000241994858
2.690000057220459,-0.29551392793655396,-12.566080093383789,-5.026449203491211,-0.6736692786216736,0.05820000171661377
2.700000047683716,-0.080718033015728,-12.722819328308105,-4.928065776824951,-0.7304929494857788,0.06280000507831573
2.7100000381469727,-0.35652199387550354,-13.108123779296875,-4.488030433654785,-0.7754154205322266,0.06680000573396683
2.7200000286102295,-0.28638893365859985,-13.388206481933594,-4.769739151000977,-0.8252081274986267,0.07020000368356705
2.7300000190734863,-0.046449463814496994,-13.523415565490723,-4.539815902709961,-0.8795741200447083,0.07320000231266022
2.740000009536743,-0.22308537364006042,-13.52999496459961,-4.988164901733398,-0.9079949259757996,0.07580000162124634
2.75,-0.1877901703119278,-13.961015701293945,-4.858962535858154,-0.9458773732185364,0.07780000567436218
2.759999990463257,-0.1444331705570221,-13.958398818969727,-5.0750322341918945,-0.9693288803100586,0.07919999957084656
2.7699999809265137,0.09881699085235596,-14.051695823669434,-5.055561542510986,-0.9812842011451721,0.08020000159740448
2.7799999713897705,-0.05573682114481926,-14.077981948852539,-4.640900611877441,-0.990763783454895,0.08080000430345535
2.7899999618530273,-0.14329910278320312,-13.968244552612305,-4.680842876434326,-1.0071933269500732,0.08079999685287476
2.799999952316284,-0.029274027794599533,-13.835898399353027,-4.935978412628174,-1.0166549682617188,0.08020000159740448
2.809999942779541,-0.1294069141149521,-13.698182106018066,-4.998992443084717,-1.0046635866165161,0.07919999957084656
2.819999933242798,0.00881968904286623,-13.659067153930664,-4.996808052062988,-0.9882611036300659,0.07779999822378159
2.8299999237060547,-0.15439043939113617,-13.556830406188965,-4.755477428436279,-0.9882610440254211,0.07559999823570251
2.8399999141693115,-0.041186172515153885,-13.180367469787598,-4.96652889251709,-0.9736860990524292,0.0729999989271164
2.8499999046325684,-0.015027463436126709,-13.226534843444824,-4.280677795410156,-0.9358036518096924,0.07000000029802322
2.859999895095825,0.12165126949548721,-12.855493545532227,-4.949052810668945,-0.8979212045669556,0.06639999896287918
2.869999885559082,-0.08768927305936813,-12.596118927001953,-5.327649116516113,-0.8720840215682983,0.062199998646974564
2.880000114440918,-0.02008497714996338,-12.42727279663086,-4.743138313293457,-0.829034149646759,0.05780000239610672
2.890000104904175,0.24039319157600403,-12.007621765136719,-4.666121959686279,-0.7816720604896545,0.05300000309944153
2.9000000953674316,0.06521376222372055,-11.595785140991211,-5.049648284912109,-0.7153868079185486,0.04780000075697899
2.9100000858306885,-0.21578717231750488,-11.542306900024414,-4.958846092224121,-0.6559433937072754,0.042399998754262924
2.9200000762939453,0.853813886642456,-11.094977378845215,-5.1087646484375,-0.5801785588264465,0.03680000454187393
2.930000066757202,0.18847133219242096,-10.559718132019043,-4.968973159790039,-0.516512930393219,0.03099999949336052
2.940000057220459,-0.07462478429079056,-10.208647727966309,-5.662546157836914,-0.4475809633731842,0.024800000712275505
2.950000047683716,0.08683396875858307,-10.231345176696777,-4.5874342918396,-0.3744718134403229,0.01860000006854534
2.9600000381469727,-0.07455161213874817,-9.76484489440918,-4.544251918792725,-0.30285704135894775,0.012200000695884228
2.9700000286102295,-0.30938324332237244,-9.267218589782715,-4.8340983390808105,-0.22028625011444092,0.005600000265985727
2.9800000190734863,0.07880640774965286,-8.172226905822754,-5.151366233825684,-0.14452135562896729,-0.0010000006295740604
2.990000009536743,0.1236472949385643,-8.27153491973877,-5.692155361175537,-0.06875644624233246,-0.007399999536573887
3,0.2865373194217682,-7.782061576843262,-5.694152355194092,0.0070084575563669205,-0.014000000432133675
3.009999990463257,-0.01365105714648962,-7.382906436920166,-3.018345832824707,0.0827733650803566,-0.020399998873472214
3.0199999809265137,-0.5414780974388123,-6.922542095184326,-4.660433292388916,0.1490766555070877,-0.026599999517202377
3.0299999713897705,-0.2931315302848816,-6.604575157165527,-5.846421718597412,0.23157541453838348,-0.032600000500679016
3.0399999618530273,0.4473421275615692,-6.420348167419434,-3.762336492538452,0.293872594833374,-0.038600001484155655
3.049999952316284,0.5378538966178894,-5.597737789154053,-5.208154201507568,0.3858329653739929,-0.04419999569654465
3.059999942779541,-0.36497020721435547,-5.373777389526367,-5.426693439483643,0.4493815004825592,-0.04959999769926071
