Time (s),ωy (rad/s),Voltage (mV)
27.100000381469727,-1.5420243740081787,-0.002616431098431349
27.110000610351562,-1.2734687328338623,-0.002616431098431349
27.1200008392334,-1.0042393207550049,-0.003238689387217164
27.1299991607666,-0.732269823551178,-0.005132503807544708
27.139999389648438,-0.4606257677078247,-0.0025122591760009527
27.149999618530273,-0.1966218650341034,-0.0026151600759476423
27.15999984741211,0.07504969835281372,-0.004814210347831249
27.170000076293945,0.34500652551651,-0.005023131612688303
27.18000030517578,0.6055271625518799,-0.004291386343538761
27.190000534057617,0.8770932555198669,-0.005025558639317751
27.200000762939453,1.145483374595642,-0.00606831768527627
27.209999084472656,1.4049361944198608,-0.005761810578405857
27.219999313354492,1.6632188558578491,-0.007637252099812031
27.229999542236328,1.925225019454956,-0.0069089727476239204
27.239999771118164,2.1842496395111084,-0.007538973353803158
27.25,2.4314024448394775,-0.008692721836268902
27.260000228881836,2.6759262084960938,-0.010049384087324142
27.270000457763672,2.9352622032165527,-0.010680076666176319
27.280000686645508,3.1934690475463867,-0.011512297205626965
27.290000915527344,3.4472315311431885,-0.012158128432929516
27.299999237060547,3.7117512226104736,-0.014759884215891361
27.309999465942383,3.9689993858337402,-0.014959098771214485
27.31999969482422,4.225037574768066,-0.014887051656842232
27.329999923706055,4.485118865966797,-0.017900295555591583
27.34000015258789,4.746846675872803,-0.018641401082277298
27.350000381469727,5.003530502319336,-0.02032097801566124
27.360000610351562,5.261027812957764,-0.022196535021066666
27.3700008392334,5.518917560577393,-0.023353055119514465
27.3799991607666,5.7718095779418945,-0.02470417320728302
27.389999389648438,6.029026508331299,-0.025227690115571022
27.399999618530273,6.283344268798828,-0.026522470638155937
27.40999984741211,6.539750576019287,-0.030158551409840584
27.420000076293945,6.787801742553711,-0.03206103295087814
27.43000030517578,7.032460689544678,-0.0354238823056221
27.440000534057617,7.272894859313965,-0.03861207515001297
27.450000762939453,7.503331661224365,-0.039647266268730164
27.459999084472656,7.7373270988464355,-0.045895155519247055
27.469999313354492,7.974460124969482,-0.05030689015984535
27.479999542236328,8.207391738891602,-0.05531800538301468
27.489999771118164,8.434813499450684,-0.05984292924404144
27.5,8.66325855255127,-0.0651516541838646
27.510000228881836,8.892370223999023,-0.06836538016796112
27.520000457763672,9.117233276367188,-0.06948412209749222
27.530000686645508,9.345212936401367,-0.06952652335166931
27.540000915527344,9.576173782348633,-0.07014618068933487
27.549999237060547,9.794057846069336,-0.06600276380777359
27.559999465942383,10.019371032714844,-0.06242827698588371
27.56999969482422,10.230052947998047,-0.0546695739030838
27.579999923706055,10.441610336303711,-0.04997588321566582
27.59000015258789,10.653268814086914,-0.04205789417028427
27.600000381469727,10.864927291870117,-0.035431280732154846
27.610000610351562,11.073508262634277,-0.02734845131635666
27.6200008392334,11.279934883117676,-0.019024981185793877
27.6299991607666,11.484129905700684,-0.0133202550932765
27.639999389648438,11.684675216674805,-0.009539905935525894
27.649999618530273,11.885570526123047,-0.004540058318525553
27.65999984741211,12.091538429260254,0.0027317539788782597
27.670000076293945,12.294686317443848,0.007151982747018337
27.68000030517578,12.48685359954834,0.00965574849396944
27.690000534057617,12.678199768066406,0.01506379246711731
27.700000762939453,12.872788429260254,0.019017701968550682
27.709999084472656,13.070695877075195,0.02298022247850895
27.719999313354492,13.256497383117676,0.029550794512033463
27.729999542236328,13.4464111328125,0.03507387265563011
27.739999771118164,13.636748313903809,0.04061179608106613
27.75,13.822287559509277,0.048633262515068054
27.760000228881836,14.092035293579102,0.056031495332717896
27.770000457763672,14.257423400878906,0.06557353585958481
27.780000686645508,14.3322114944458,0.07599622011184692
27.790000915527344,14.505051612854004,0.08648759871721268
27.799999237060547,14.666930198669434,0.09052851796150208
27.809999465942383,14.8167085647583,0.09016954898834229
27.81999969482422,14.964388847351074,0.0857217013835907
27.829999923706055,15.110196113586426,0.07182697206735611
27.84000015258789,15.260404586791992,0.0574151948094368
27.850000381469727,15.410614013671875,0.03965379670262337
27.860000610351562,15.547860145568848,0.02551882714033127
27.8700008392334,15.686907768249512,0.01126281637698412
27.8799991607666,15.825238227844238,-0.002182930475100875
27.889999389648438,15.953439712524414,-0.01172774750739336
27.899999618530273,16.08338737487793,-0.021431105211377144
27.90999984741211,16.212181091308594,-0.03008696623146534
27.920000076293945,16.331626892089844,-0.03903951123356819
27.93000030517578,16.451810836791992,-0.04988991469144821
27.940000534057617,16.572994232177734,-0.05647435411810875
27.950000762939453,16.671995162963867,-0.06783689558506012
27.959999084472656,16.771530151367188,-0.08003193885087967
27.969999313354492,16.87615203857422,-0.09188928455114365
27.979999542236328,16.97629165649414,-0.10592984408140182
27.989999771118164,17.073230743408203,-0.11673258990049362
28,17.173866271972656,-0.1211814135313034
28.010000228881836,17.268924713134766,-0.11567901819944382
28.020000457763672,17.364633560180664,-0.10097246617078781
28.030000686645508,17.451416015625,-0.08070458471775055
28.040000915527344,17.536558151245117,-0.05886545777320862
28.049999237060547,17.62105941772461,-0.03758352994918823
28.059999465942383,17.700716018676758,-0.02225431054830551
28.06999969482422,17.78072738647461,-0.007868013344705105
28.079999923706055,17.859664916992188,0.006306821014732122
28.09000015258789,17.93126106262207,0.017048431560397148
28.100000381469727,17.99638557434082,0.026995262131094933
28.110000610351562,18.06466293334961,0.0370686799287796
28.1200008392334,18.129531860351562,0.04842677339911461
28.1299991607666,18.18916130065918,0.06218058615922928
28.139999389648438,18.243545532226562,0.07639967650175095
28.149999618530273,18.29876708984375,0.09564229846000671
28.15999984741211,18.34828758239746,0.11333923041820526
28.170000076293945,18.4018497467041,0.1252986043691635
28.18000030517578,18.452667236328125,0.12617473304271698
28.190000534057617,18.49755859375,0.11181218177080154
28.200000762939453,18.539688110351562,0.08934513479471207
28.209999084472656,18.573427200317383,0.05962562933564186
28.219999313354492,18.601228713989258,0.033041391521692276
28.229999542236328,18.62909507751465,0.011688344180583954
28.239999771118164,18.646163940429688,-0.005059069488197565
28.25,18.663232803344727,-0.022473402321338654
28.260000228881836,18.680301666259766,-0.03609143942594528
28.270000457763672,18.687097549438477,-0.047213222831487656
28.280000686645508,18.699356079101562,-0.06017063558101654
28.290000915527344,18.715559005737305,-0.07417330145835876
28.299999237060547,18.715906143188477,-0.09184150397777557
28.309999465942383,18.71062469482422,-0.10820308327674866
28.31999969482422,18.710121154785156,-0.12652619183063507
28.329999923706055,18.713382720947266,-0.14313752949237823
28.34000015258789,18.71308708190918,-0.15030205249786377
28.350000381469727,18.70366859436035,-0.13965432345867157
28.360000610351562,18.691619873046875,-0.11293710023164749
28.3700008392334,18.673233032226562,-0.0820564478635788
28.3799991607666,18.66152000427246,-0.0545990876853466
28.389999389648438,18.642173767089844,-0.03287747874855995
28.399999618530273,18.614057540893555,-0.013536281883716583
28.40999984741211,18.576539993286133,0.0008551573846489191
28.420000076293945,18.542442321777344,0.014466608874499798
28.43000030517578,18.509441375732422,0.02606828697025776
28.440000534057617,18.469038009643555,0.03330335393548012
28.450000762939453,18.43052101135254,0.04468628764152527
28.459999084472656,18.39525604248047,0.05675758048892021
28.469999313354492,18.35079574584961,0.07207448780536652
28.479999542236328,18.29734230041504,0.08926655352115631
28.489999771118164,18.25077247619629,0.11113688349723816
28.5,18.205995559692383,0.13078159093856812
28.510000228881836,18.140380859375,0.13665339350700378
28.520000457763672,18.087810516357422,0.12722095847129822
28.530000686645508,18.0263614654541,0.10473766922950745
28.540000915527344,17.957372665405273,0.07544329762458801
28.549999237060547,17.88104248046875,0.04879093915224075
28.559999465942383,17.808156967163086,0.025780614465475082
28.56999969482422,17.726747512817383,0.004865285009145737
28.579999923706055,17.65005111694336,-0.012305633164942265
28.59000015258789,17.577728271484375,-0.02440095692873001
28.600000381469727,17.502185821533203,-0.03820382431149483
28.610000610351562,17.42094612121582,-0.04801250994205475
28.6200008392334,17.334505081176758,-0.05702069401741028
28.6299991607666,17.245471954345703,-0.06556649506092072
28.639999389648438,17.155574798583984,-0.07645335048437119
28.649999618530273,17.064603805541992,-0.08779890090227127
28.65999984741211,16.962203979492188,-0.09875451773405075
28.670000076293945,16.8620662689209,-0.11282026767730713
28.68000030517578,16.749238967895508,-0.12241651117801666
28.690000534057617,16.645126342773438,-0.12481534481048584
28.700000762939453,16.53743553161621,-0.11506490409374237
28.709999084472656,16.423452377319336,-0.09740577638149261
28.719999313354492,16.301071166992188,-0.07886351644992828
28.729999542236328,16.172922134399414,-0.05786221846938133
28.739999771118164,16.0452880859375,-0.04010370373725891
28.75,15.921416282653809,-0.024722948670387268
28.760000228881836,15.793447494506836,-0.011210180819034576
28.770000457763672,15.653251647949219,0.0017461942043155432
28.780000686645508,15.519777297973633,0.009412103332579136
28.790000915527344,15.383894920349121,0.015170793980360031
28.799999237060547,15.241650581359863,0.021499628201127052
28.809999465942383,15.092647552490234,0.028924087062478065
28.81999969482422,14.94565200805664,0.03506329655647278
28.829999923706055,14.795062065124512,0.04096521437168121
28.84000015258789,14.635119438171387,0.04882548749446869
28.850000381469727,14.475475311279297,0.05899840220808983
28.860000610351562,14.312530517578125,0.06596064567565918
28.8700008392334,14.149944305419922,0.07589233666658401
28.8799991607666,13.985597610473633,0.08193979412317276
28.889999389648438,13.812005043029785,0.08802244067192078
28.899999618530273,13.633672714233398,0.08931364119052887
28.90999984741211,13.45615291595459,0.08230604231357574
28.920000076293945,13.278044700622559,0.07297032326459885
28.93000030517578,13.096671104431152,0.06133565306663513
28.940000534057617,12.928254127502441,0.04667716845870018
28.950000762939453,12.74544620513916,0.03289469704031944
28.959999084472656,12.555110931396484,0.020938614383339882
28.969999313354492,12.373225212097168,0.009168862365186214
28.979999542236328,12.18755054473877,0.000939280551392585
28.989999771118164,11.992280006408691,-0.006619625724852085
29,11.798433303833008,-0.013425352051854134
29.010000228881836,11.600950241088867,-0.019051963463425636
29.020000457763672,11.396120071411133,-0.022850511595606804
29.030000686645508,11.190105438232422,-0.028769129887223244
29.040000915527344,10.98277759552002,-0.032878000289201736
29.049999237060547,10.77816390991211,-0.03692666441202164
29.059999465942383,10.574088096618652,-0.03975623473525047
29.06999969482422,10.366904258728027,-0.04559772089123726
29.079999923706055,10.157523155212402,-0.04754278436303139
29.09000015258789,9.963363647460938,-0.05045647546648979
29.100000381469727,9.767915725708008,-0.05554293096065521
29.110000610351562,9.55945873260498,-0.0579364039003849
29.1200008392334,9.341238021850586,-0.06077764183282852
29.1299991607666,9.121208190917969,-0.06407301127910614
29.139999389648438,8.8983736038208,-0.06915207207202911
29.149999618530273,8.674718856811523,-0.07064364105463028
29.15999984741211,8.452818870544434,-0.07049278169870377
29.170000076293945,8.229043960571289,-0.06891166418790817
29.18000030517578,8.000024795532227,-0.06532879918813705
29.190000534057617,7.767336368560791,-0.061264585703611374
29.200000762939453,7.537686824798584,-0.05403437092900276
29.209999084472656,7.309927463531494,-0.04998120293021202
29.219999313354492,7.072096347808838,-0.04415572062134743
29.229999542236328,6.83212947845459,-0.039291590452194214
29.239999771118164,6.593001365661621,-0.03420912101864815
29.25,6.349584102630615,-0.029650401324033737
29.260000228881836,6.1057257652282715,-0.025768596678972244
29.270000457763672,5.866474628448486,-0.02170710451900959
29.280000686645508,5.626046657562256,-0.01650029979646206
29.290000915527344,5.38252592086792,-0.014805874787271023
29.299999237060547,5.139005184173584,-0.014558935537934303
29.309999465942383,4.896905899047852,-0.012310544028878212
29.31999969482422,4.656871795654297,-0.010002064518630505
29.329999923706055,4.412641525268555,-0.00781237380579114
29.34000015258789,4.164745330810547,-0.005697909276932478
29.350000381469727,3.9189488887786865,-0.006647474132478237
29.360000610351562,3.669740676879883,-0.006123957224190235
29.3700008392334,3.409001111984253,-0.005289021413773298
29.3799991607666,3.1606996059417725,-0.003562529571354389
29.389999389648438,2.91316294670105,-0.0017808025004342198
29.399999618530273,2.658061981201172,-0.0018285841215401888
29.40999984741211,2.4066667556762695,-0.003349736798554659
29.420000076293945,2.157320737838745,-0.0023027020506560802
29.43000030517578,1.9027513265609741,-0.002512432634830475
29.440000534057617,1.6491096019744873,-0.0037656156346201897
29.450000762939453,1.3965985774993896,-0.002515205880627036
29.459999084472656,1.1297695636749268,-0.005025154445320368
29.469999313354492,0.8699676990509033,-0.005282088182866573
29.479999542236328,0.6152045726776123,-0.004977545700967312
29.489999771118164,0.36258018016815186,-0.006327273789793253
29.5,0.1099558174610138,-0.005550289060920477
29.510000228881836,-0.1519244909286499,-0.00580260157585144
29.520000457763672,-0.4063359200954437,-0.005346278659999371
29.530000686645508,-0.651307225227356,-0.007121534552425146
29.540000915527344,-0.9073934555053711,-0.007210742216557264
29.549999237060547,-1.1682425737380981,-0.006715362425893545
29.559999465942383,-1.4282777309417725,-0.008575665764510632
29.56999969482422,-1.6863969564437866,-0.00816995557397604
29.579999923706055,-1.9392716884613037,-0.00841417908668518
29.59000015258789,-2.190694570541382,-0.007486800663173199
29.600000381469727,-2.446054697036743,-0.008493391796946526
29.610000610351562,-2.694265365600586,-0.009942438453435898
29.6200008392334,-2.943720579147339,-0.009296491742134094
29.6299991607666,-3.1986207962036133,-0.008172729052603245
29.639999389648438,-3.4469339847564697,-0.009381712414324284
29.649999618530273,-3.6990418434143066,-0.009817004203796387
29.65999984741211,-3.945228099822998,-0.008372579701244831
29.670000076293945,-4.193209648132324,-0.008372579701244831
29.68000030517578,-4.4461283683776855,-0.007721086032688618
29.690000534057617,-4.692544937133789,-0.006605643779039383
29.700000762939453,-4.934342384338379,-0.006509329658001661
29.709999084472656,-5.173118591308594,-0.0048731425777077675
29.719999313354492,-5.40872859954834,-0.003922480158507824
29.729999542236328,-5.64992618560791,-0.0010465724626556039
29.739999771118164,-5.887549877166748,-0.0007180524989962578
29.75,-6.124243259429932,0.001480420003645122
29.760000228881836,-6.360877513885498,0.0047095762565732
29.770000457763672,-6.59529447555542,0.00569929601624608
29.780000686645508,-6.831868648529053,0.009170768782496452
29.790000915527344,-7.0557026863098145,0.013358907774090767
29.799999237060547,-7.282103061676025,0.018872220069169998
29.809999465942383,-7.510503768920898,0.024926209822297096
29.81999969482422,-7.732733249664307,0.027634331956505775
29.829999923706055,-7.953751087188721,0.03391654044389725
29.84000015258789,-8.176788330078125,0.03953246399760246
29.850000381469727,-8.400280952453613,0.04388740658760071
29.860000610351562,-8.626285552978516,0.049768295139074326
29.8700008392334,-8.8550443649292,0.05630465969443321
29.8799991607666,-9.078856468200684,0.0579172782599926
29.889999389648438,-9.29536247253418,0.05739375948905945
29.899999618530273,-9.514928817749023,0.05703819915652275
29.90999984741211,-9.727724075317383,0.05535631254315376
29.920000076293945,-9.94157886505127,0.051131658256053925
29.93000030517578,-10.146788597106934,0.04802568256855011
29.940000534057617,-10.34783935546875,0.042959388345479965
29.950000762939453,-10.549700736999512,0.038924187421798706
29.959999084472656,-10.755064964294434,0.03596791252493858
29.969999313354492,-10.957879066467285,0.03230329230427742
29.979999542236328,-11.15806770324707,0.028468864038586617
29.989999771118164,-11.356003761291504,0.025300951674580574
30,-11.545201301574707,0.02391337975859642
30.010000228881836,-11.728301048278809,0.020796310156583786
30.020000457763672,-11.915596961975098,0.016585521399974823
30.030000686645508,-12.105823516845703,0.01329471729695797
30.040000915527344,-12.283343315124512,0.007707220036536455
30.049999237060547,-12.463119506835938,0.002643470885232091
30.059999465942383,-12.633564949035645,-0.0034414289984852076
30.06999969482422,-12.809767723083496,-0.011997451074421406
30.079999923706055,-12.986427307128906,-0.01985021121799946
30.09000015258789,-13.158950805664062,-0.02856471575796604
30.100000381469727,-13.32486343383789,-0.04058827832341194
30.110000610351562,-13.489964485168457,-0.05369655042886734
30.1200008392334,-13.654720306396484,-0.06501893699169159
30.1299991607666,-13.81547737121582,-0.08055488020181656
30.139999389648438,-13.971199035644531,-0.0915667712688446
30.149999618530273,-14.11941909790039,-0.096104696393013
30.15999984741211,-14.272892951965332,-0.09890110045671463
30.170000076293945,-14.425615310668945,-0.09663652628660202
30.18000030517578,-14.582653045654297,-0.08913309127092361
30.190000534057617,-14.729715347290039,-0.08040795475244522
30.200000762939453,-14.876509666442871,-0.07115721702575684
30.209999084472656,-15.020515441894531,-0.06138921156525612
30.219999313354492,-15.160531997680664,-0.054761383682489395
30.229999542236328,-15.288080215454102,-0.04899945482611656
30.239999771118164,-15.490067481994629,-0.04254535958170891
30.25,-15.618650436401367,-0.036258529871702194
30.260000228881836,-15.67344856262207,-0.0301632322371006
30.270000457763672,-15.79926586151123,-0.0217328742146492
30.280000686645508,-15.919581413269043,-0.009942438453435898
30.290000915527344,-16.03775978088379,-0.006049077957868576
30.299999237060547,-16.150157928466797,0.005822707898914814
30.309999465942383,-16.260499954223633,0.019274290651082993
30.31999969482422,-16.36974334716797,0.03463395684957504
30.329999923706055,-16.476808547973633,0.053363699465990067
30.34000015258789,-16.582775115966797,0.07565336674451828
30.350000381469727,-16.680410385131836,0.0927395299077034
30.360000610351562,-16.77271270751953,0.10630198568105698
30.3700008392334,-16.861549377441406,0.1110759824514389
30.3799991607666,-16.947240829467773,0.10456018149852753
30.389999389648438,-17.032005310058594,0.09356632083654404
30.399999618530273,-17.115489959716797,0.08257246017456055
30.40999984741211,-17.194778442382812,0.07085961848497391
30.420000076293945,-17.268150329589844,0.05867155268788338
30.43000030517578,-17.33142852783203,0.04982306435704231
30.440000534057617,-17.387950897216797,0.04153824970126152
30.450000762939453,-17.451635360717773,0.029895665124058723
30.459999084472656,-17.513084411621094,0.02045316994190216
30.469999313354492,-17.5681209564209,0.009258300997316837
30.479999542236328,-17.62078094482422,-0.004394287243485451
30.489999771118164,-17.665109634399414,-0.021734144538640976
30.5,-17.70801544189453,-0.04178767278790474
30.510000228881836,-17.749832153320312,-0.06498097628355026
30.520000457763672,-17.785808563232422,-0.09388668835163116
30.530000686645508,-17.81606674194336,-0.1202450767159462
30.540000915527344,-17.846298217773438,-0.14146199822425842
30.549999237060547,-17.876445770263672,-0.14623455703258514
30.559999465942383,-17.900074005126953,-0.13686387240886688
30.56999969482422,-17.923547744750977,-0.12016072124242783
30.579999923706055,-17.950231552124023,-0.09943120181560516
30.59000015258789,-17.969575881958008,-0.08116448670625687
30.600000381469727,-17.98550796508789,-0.06677679717540741
30.610000610351562,-17.98255157470703,-0.05541420355439186
30.6200008392334,-17.99432373046875,-0.045034684240818024
30.6299991607666,-18.000404357910156,-0.036781296133995056
30.639999389648438,-18.007728576660156,-0.025909168645739555
30.649999618530273,-18.00643539428711,-0.012418297119438648
30.65999984741211,-18.00149154663086,0.0029492266476154327
30.670000076293945,-18.00282096862793,0.01921200565993786
30.68000030517578,-18.002120971679688,0.039649806916713715
30.690000534057617,-17.990739822387695,0.0669429674744606
30.700000762939453,-17.978368759155273,0.09570059925317764
30.709999084472656,-17.962915420532227,0.11971347033977509
30.719999313354492,-17.949909210205078,0.13231682777404785
30.729999542236328,-17.929426193237305,0.12939365208148956
30.739999771118164,-17.91453742980957,0.11256391555070877
30.75,-17.893566131591797,0.09484290331602097
30.760000228881836,-17.869121551513672,0.07913737744092941
30.770000457763672,-17.84579086303711,0.06474830955266953
30.780000686645508,-17.825319290161133,0.05214252322912216
30.790000915527344,-17.796545028686523,0.0390966534614563
30.799999237060547,-17.76185417175293,0.027055753394961357
30.809999465942383,-17.72969627380371,0.0157708078622818
30.81999969482422,-17.691984176635742,0.003931782674044371
30.829999923706055,-17.642810821533203,-0.012576376087963581
30.84000015258789,-17.600019454956055,-0.031992048025131226
30.850000381469727,-17.549531936645508,-0.052789051085710526
30.860000610351562,-17.496047973632812,-0.07634484767913818
30.8700008392334,-17.44256591796875,-0.10337737202644348
30.8799991607666,-17.380287170410156,-0.12531159818172455
30.889999389648438,-17.319721221923828,-0.1343429535627365
30.899999618530273,-17.259410858154297,-0.13118647038936615
30.90999984741211,-17.18994903564453,-0.11708144098520279
30.920000076293945,-17.115633010864258,-0.09838804602622986
30.93000030517578,-17.03856658935547,-0.08306603878736496
30.940000534057617,-16.96004867553711,-0.0684075579047203
30.950000762939453,-16.880578994750977,-0.05701688304543495
30.959999084472656,-16.798625946044922,-0.049911003559827805
30.969999313354492,-16.713523864746094,-0.04010231792926788
30.979999542236328,-16.62506866455078,-0.031175309792160988
30.989999771118164,-16.531818389892578,-0.023154765367507935
31,-16.429555892944336,-0.011387383565306664
31.010000228881836,-16.332828521728516,0.0005388858844526112
31.020000457763672,-16.224231719970703,0.012811817228794098
31.030000686645508,-16.117958068847656,0.029040854424238205
31.040000915527344,-16.00672149658203,0.045658502727746964
31.049999237060547,-15.895689964294434,0.06312911212444305
31.059999465942383,-15.780969619750977,0.08014962822198868
31.06999969482422,-15.664395332336426,0.09273520112037659
31.079999923706055,-15.547234535217285,0.09772169589996338
31.09000015258789,-15.426151275634766,0.09525046497583389
31.100000381469727,-15.30134391784668,0.08746125549077988
31.110000610351562,-15.177863121032715,0.07928407937288284
31.1200008392334,-15.055158615112305,0.06842142343521118
31.1299991607666,-14.926909446716309,0.058278732001781464
31.139999389648438,-14.790366172790527,0.04944289103150368
31.149999618530273,-14.654950141906738,0.04054731875658035
31.15999984741211,-14.514235496520996,0.03446218743920326
31.170000076293945,-14.365365028381348,0.02692771889269352
31.18000030517578,-14.221327781677246,0.017445070669054985
31.190000534057617,-14.07274341583252,0.009987851604819298
31.200000762939453,-13.91858196258545,0.0021921168081462383
31.209999084472656,-13.760225296020508,-0.0066364966332912445
31.219999313354492,-13.601350784301758,-0.014886184595525265
31.229999542236328,-13.44082260131836,-0.024183370172977448
31.239999771118164,-13.274334907531738,-0.035920534282922745
31.25,-13.1080904006958,-0.04878660663962364
31.260000228881836,-12.944686889648438,-0.060328543186187744
31.270000457763672,-12.77764892578125,-0.07246731221675873
31.280000686645508,-12.613783836364746,-0.08196666091680527
31.290000915527344,-12.439757347106934,-0.09003602713346481
31.299999237060547,-12.267731666564941,-0.09242135286331177
31.309999465942383,-12.088293075561523,-0.08989239484071732
31.31999969482422,-11.90304946899414,-0.08353137969970703
31.329999923706055,-11.719517707824707,-0.0762021392583847
31.34000015258789,-11.536078453063965,-0.0692753717303276
31.350000381469727,-11.345187187194824,-0.0631946250796318
31.360000610351562,-11.15135669708252,-0.05703254044055939
31.3700008392334,-10.961736679077148,-0.05063067376613617
31.3799991607666,-10.769559860229492,-0.0448719821870327
31.389999389648438,-10.570713996887207,-0.03972047194838524
31.399999618530273,-10.376813888549805,-0.035734955221414566
31.40999984741211,-10.179887771606445,-0.03227318823337555
31.420000076293945,-9.981884956359863,-0.029132084921002388
31.43000030517578,-9.777225494384766,-0.026600932702422142
31.440000534057617,-9.566271781921387,-0.02340199425816536
31.450000762939453,-9.366722106933594,-0.01906975917518139
31.459999084472656,-9.156379699707031,-0.01717969961464405
31.469999313354492,-8.942813873291016,-0.014179456979036331
31.479999542236328,-8.728025436401367,-0.009148756042122841
31.489999771118164,-8.511239051818848,-0.006279435008764267
31.5,-8.291460990905762,-0.004639954771846533
31.510000228881836,-8.06961441040039,-0.0010673144133761525
31.520000457763672,-7.851531028747559,0.0017556695966050029
31.530000686645508,-7.63518762588501,0.005719286855310202
31.540000915527344,-7.408606052398682,0.010336881503462791
31.549999237060547,-7.181016445159912,0.013795413076877594
31.559999465942383,-6.953426837921143,0.01714283786714077
31.56999969482422,-6.734555721282959,0.020807459950447083
31.579999923706055,-6.507062911987305,0.023851729929447174
31.59000015258789,-6.275600433349609,0.026566844433546066
31.600000381469727,-6.0393452644348145,0.029816973954439163
31.610000610351562,-5.809584617614746,0.03243456035852432
31.6200008392334,-5.579758644104004,0.03401360660791397
31.6299991607666,-5.347590446472168,0.03401360660791397
31.639999389648438,-5.122185230255127,0.03401360660791397
31.649999618530273,-4.89917516708374,0.03422200679779053
31.65999984741211,-4.662450313568115,0.03349372744560242
31.670000076293945,-4.422318935394287,0.031085003167390823
31.68000030517578,-4.195826530456543,0.028990933671593666
31.690000534057617,-3.94783878326416,0.028362149372696877
31.700000762939453,-3.7043182849884033,0.02699889987707138
31.709999084472656,-3.462937593460083,0.02249893918633461
31.719999313354492,-3.2265982627868652,0.021141469478607178
31.729999542236328,-2.9874749183654785,0.019352231174707413
31.739999771118164,-2.740943431854248,0.016432354226708412
31.75,-2.4981589317321777,0.014638032764196396
31.760000228881836,-2.2548153400421143,0.010668521746993065
31.770000457763672,-2.0084166526794434,0.0094191525131464
31.780000686645508,-1.763960361480713,0.00878493394702673
31.790000915527344,-1.5219353437423706,0.007214382290840149
31.799999237060547,-1.2796154022216797,0.005855698604136705
31.809999465942383,-1.0341782569885254,0.0041723656468093395
31.81999969482422,-0.7910200953483582,0.001979439752176404
31.829999923706055,-0.552034854888916,0.0008340108906850219
31.84000015258789,-0.3016863465309143,0.00031049357494339347
31.850000381469727,-0.04923678934574127,-0.0017041901592165232
31.860000610351562,0.1966572403907776,-0.0033332703169435263
31.8700008392334,0.4386986494064331,-0.0038010329008102417
31.8799991607666,0.6752432584762573,-0.006493152119219303
31.889999389648438,0.9138265252113342,-0.0076585132628679276
31.899999618530273,1.1574926376342773,-0.008681686595082283
31.90999984741211,1.405354380607605,-0.009659042581915855
31.920000076293945,1.6510037183761597,-0.012585504911839962
31.93000030517578,1.8912018537521362,-0.012839493341743946
31.940000534057617,2.134756565093994,-0.011849425733089447
31.950000762939453,2.3701515197753906,-0.014158830046653748
31.959999084472656,2.605278968811035,-0.016991984099149704
31.969999313354492,2.8510758876800537,-0.019054101780056953
31.979999542236328,3.0856733322143555,-0.02000967599451542
31.989999771118164,3.333491802215576,-0.021580226719379425
32,3.5704586505889893,-0.023800252005457878
32.0099983215332,3.8116981983184814,-0.02455741912126541
32.02000045776367,4.057509899139404,-0.024543263018131256
32.029998779296875,4.299047470092773,-0.02820788510143757
32.040000915527344,4.539221286773682,-0.03143767639994621
32.04999923706055,4.777134418487549,-0.033184681087732315
32.060001373291016,5.005607604980469,-0.0343618281185627
32.06999969482422,5.231329441070557,-0.03623778745532036
32.08000183105469,5.465737342834473,-0.038026679307222366
32.09000015258789,5.695743083953857,-0.04033931717276573
32.099998474121094,5.9265923500061035,-0.04251930117607117
32.11000061035156,6.154181480407715,-0.04343275725841522
32.119998931884766,6.382871627807617,-0.04277496412396431
32.130001068115234,6.601487159729004,-0.04186289757490158
32.13999938964844,6.826212406158447,-0.0416431725025177
32.150001525878906,7.045999050140381,-0.04199948534369469
32.15999984741211,7.269299507141113,-0.04158834367990494
32.16999816894531,7.491165637969971,-0.03800639882683754
32.18000030517578,7.706255912780762,-0.03514216095209122
32.189998626708984,7.9169602394104,-0.03276984021067619
32.20000076293945,8.131772994995117,-0.028802813962101936
32.209999084472656,8.355293273925781,-0.02558087930083275
32.220001220703125,8.573989868164062,-0.021633844822645187
32.22999954223633,8.793130874633789,-0.017205988988280296
32.2400016784668,9.008012771606445,-0.014588402584195137
32.25,9.216257095336914,-0.010637206956744194
32.2599983215332,9.413695335388184,-0.0055460138246417046
32.27000045776367,9.61452579498291,-0.0029169870540499687
32.279998779296875,9.810526847839355,-0.0012786625884473324
32.290000915527344,9.998608589172363,0.0027552114333957434
32.29999923706055,10.195685386657715,0.006202995777130127
32.310001373291016,10.3955659866333,0.007473685313016176
32.31999969482422,10.590791702270508,0.011283095926046371
32.33000183105469,10.782413482666016,0.015623534098267555
32.34000015258789,10.972417831420898,0.017792310565710068
32.349998474121094,11.163334846496582,0.021906090900301933
32.36000061035156,11.348627090454102,0.02684255689382553
32.369998931884766,11.526981353759766,0.03275285288691521
32.380001068115234,11.702261924743652,0.03843221813440323
32.38999938964844,11.880919456481934,0.04487539082765579
32.400001525878906,12.060638427734375,0.05339576676487923
32.40999984741211,12.237518310546875,0.06185483932495117
32.41999816894531,12.402422904968262,0.07180166989564896
32.43000030517578,12.564011573791504,0.07993707060813904
32.439998626708984,12.728419303894043,0.08410914987325668
32.45000076293945,12.890249252319336,0.08484187722206116
